id,title,slug,image,video_url,video_path,video_file,description,ingredients,instructions,recipe_notes,tags,prep_time,cook_time,total_time,servings,difficulty,rating,rating_count,category,cuisine_type,dietary_restrictions,calories_per_serving,protein_per_serving,carbs_per_serving,fat_per_serving,fiber_per_serving,sugar_per_serving,sodium_per_serving,status,views,likes,author_id,featured,created_at,updated_at,uploaded_by_user_id,is_user_recipe,moderation_status,moderator_notes
321,"Kochu Shaak Bhaji","kochu-shaak-bhaji","images/kochu-shaak.jpg","","","","Traditional taro leaves curry with small fish","500g kochu shaak (taro leaves)||200g small fish (mola/dhela)||2 medium onions chopped||4 cloves garlic||1 inch ginger||3 green chilies||1 tsp turmeric||1 tsp red chili powder||3 tbsp mustard oil||1 tsp nigella seeds||2 bay leaves||Salt to taste||Water as needed","Clean kochu shaak thoroughly and chop||Clean small fish and wash well||Heat mustard oil in pan||Add nigella seeds and bay leaves||Add chopped onions and cook until golden||Add ginger-garlic paste and green chilies||Add cleaned small fish and fry for 5 minutes||Add turmeric and chili powder||Add chopped kochu shaak||Mix well and add salt||Cover and cook for 15-20 minutes||Stir occasionally||Cook until shaak is tender||Serve hot with rice","Kochu shaak can cause itching, so handle carefully. Cook well to reduce any irritation","kochu-shaak,taro-leaves,small-fish,traditional,leafy-greens","30 mins","35 mins","65 mins",4,"Medium",4.3,19,"dinner","Bangladeshi","",220,12.4,18.6,12.8,6.8,3.4,480.6,"published",150,28,1,0,"2025-06-21 18:00:00","2025-06-21 18:00:00",,"0","approved",
322,"Mutton Kacchi Biryani","mutton-kacchi-biryani","images/mutton-kacchi.jpg","","","","Traditional raw meat biryani cooked in sealed pot","1 kg basmati rice||1 kg mutton cut into pieces||1 cup yogurt||3 large onions sliced||8 cloves garlic||3 inch ginger||4 green chilies||2 tsp red chili powder||1 tsp turmeric||3 tsp biryani masala||6 tbsp ghee||4 tbsp oil||6 bay leaves||8 green cardamom||6 black cardamom||4 cinnamon sticks||2 tsp cumin seeds||Saffron in warm milk||Fresh mint and cilantro||Fried onions||Boiled eggs||Salt to taste","Marinate raw mutton with yogurt, ginger-garlic paste, all spices for 4 hours||Deep fry sliced onions until golden brown||Soak rice for 30 minutes||Boil rice with whole spices until 70% done||In heavy bottom pot, spread marinated mutton||Layer with partially cooked rice||Sprinkle fried onions, mint, cilantro, saffron milk||Add boiled eggs||Dot with ghee||Cover with aluminum foil then tight lid||Cook on high heat for 5 minutes||Then on low heat for 2 hours||Let rest for 30 minutes before opening||Gently mix and serve","The key is cooking raw meat and rice together. Seal the pot properly for best results","kacchi-biryani,mutton,raw-meat,traditional,festive","60 mins","150 mins","210 mins",10,"Hard",4.9,89,"dinner","Bangladeshi","",580,28.4,62.8,26.2,3.2,8.5,920.7,"published",680,145,1,1,"2025-06-21 18:00:00","2025-06-21 18:00:00",,"0","approved",
323,"Fish Head Curry","fish-head-curry","images/fish-head-curry.jpg","","","","Traditional curry made with large fish head","1 large rohu/katla fish head||2 medium onions||4 cloves garlic||1 inch ginger||3 green chilies||2 tsp red chili powder||1 tsp turmeric||1 tsp cumin powder||1 tsp coriander powder||4 tbsp mustard oil||2 bay leaves||1 tsp cumin seeds||2 tomatoes chopped||1 cup water||Salt to taste||Cilantro for garnish","Clean fish head thoroughly and cut into 2-3 pieces||Marinate with turmeric and salt for 20 minutes||Heat mustard oil in large pan||Fry fish head pieces lightly and remove||Add cumin seeds and bay leaves to same oil||Add sliced onions and cook until golden||Add ginger-garlic paste and green chilies||Add chopped tomatoes and cook until soft||Add all dry spices and cook for 3 minutes||Add water and bring to boil||Add fried fish head pieces||Cover and simmer for 25-30 minutes||Garnish with cilantro and serve","Fish head has lots of flavor but handle carefully. The curry should have thick gravy","fish-head,traditional,bengali,flavorful","35 mins","45 mins","80 mins",4,"Medium",4.6,31,"dinner","Bangladeshi","",380,24.8,12.4,26.4,3.2,6.8,650.5,"published",240,48,1,0,"2025-06-21 18:00:00","2025-06-21 18:00:00",,"0","approved",
324,"Chicken Roast","chicken-roast","images/chicken-roast.jpg","","","","Spicy dry chicken curry perfect for dinner","1 whole chicken cut into pieces||2 large onions sliced||6 cloves garlic||2 inch ginger||4 green chilies||2 tsp red chili powder||1 tsp turmeric||2 tsp coriander powder||1 tsp cumin powder||1 tsp garam masala||5 tbsp oil||3 bay leaves||1 cinnamon stick||4 green cardamom||1 cup yogurt||2 tomatoes chopped||Salt to taste||Fresh cilantro||Fried onions for garnish","Marinate chicken with yogurt, half the ginger-garlic paste, and half the spices for 1 hour||Heat oil in heavy bottom pan||Add whole spices and fry||Add sliced onions and cook until deep golden||Add remaining ginger-garlic paste||Add marinated chicken and cook on medium heat||Add chopped tomatoes and remaining spices||Cook covered for 30-40 minutes stirring occasionally||Cook until chicken is tender and oil separates||The curry should be dry with no gravy||Garnish with fried onions and cilantro||Serve hot","Cook on medium heat and stir regularly to prevent burning. The dish should be dry","chicken-roast,dry-curry,spicy,bengali,no-gravy","30 mins","50 mins","80 mins",6,"Medium",4.7,44,"dinner","Bangladeshi","",420,28.6,8.4,28.2,2.8,6.4,680.3,"published",380,82,1,0,"2025-06-21 18:00:00","2025-06-21 18:00:00",,"0","approved",
325,"Begun Bhaja with Dal","begun-bhaja-dal","images/begun-bhaja-dal.jpg","","","","Fried eggplant with spiced lentil curry","2 large eggplants sliced||1 cup masur dal||2 medium onions||4 cloves garlic||1 inch ginger||2 green chilies||1 tsp turmeric||1 tsp red chili powder||1 tsp cumin powder||4 tbsp mustard oil||2 bay leaves||1 tsp cumin seeds||3 cups water||Salt to taste||Cilantro for garnish","Slice eggplants and sprinkle with turmeric and salt||Let sit for 15 minutes||Wash and soak lentils for 30 minutes||Heat 3 tbsp oil and fry eggplant slices until golden||Remove and set aside||In same oil add cumin seeds and bay leaves||Add chopped onions and cook until golden||Add ginger-garlic paste and green chilies||Add soaked lentils and water||Add turmeric, chili powder, cumin powder||Boil then simmer for 20-25 minutes||Add fried eggplant in last 5 minutes||Garnish with cilantro and serve||Serve with rice","Fry eggplant on medium heat to cook evenly. Don't add eggplant too early to dal","begun-bhaja,eggplant,dal,lentils,vegetarian","30 mins","40 mins","70 mins",4,"Easy",4.2,22,"dinner","Bangladeshi","vegetarian",320,12.4,38.6,14.2,8.4,4.8,420.7,"published",160,35,1,0,"2025-06-21 18:00:00","2025-06-21 18:00:00",,"0","approved",
326,"Pui Shaak with Chingri","pui-shaak-chingri","images/pui-shaak-chingri.jpg","","","","Malabar spinach curry with small prawns","500g pui shaak (Malabar spinach)||200g small prawns||2 medium onions chopped||4 cloves garlic||1 inch ginger||3 green chilies||1 tsp turmeric||1 tsp red chili powder||3 tbsp mustard oil||1 tsp nigella seeds||2 bay leaves||1 tsp sugar||Salt to taste","Clean pui shaak and chop roughly||Clean small prawns thoroughly||Heat mustard oil in pan||Add nigella seeds and bay leaves||Add chopped onions and cook until light golden||Add ginger-garlic paste and green chilies||Add cleaned prawns and cook for 3-4 minutes||Add turmeric and chili powder||Add chopped pui shaak||Mix well and add salt and sugar||Cover and cook for 15-20 minutes||Stir occasionally||Cook until shaak is tender||Serve hot with rice","Pui shaak cooks quickly and becomes slimy if overcooked. Add sugar to balance taste","pui-shaak,malabar-spinach,chingri,prawns,leafy-greens","25 mins","25 mins","50 mins",4,"Easy",4.4,18,"dinner","Bangladeshi","",240,14.2,12.8,16.4,5.2,4.6,480.3,"published",140,32,1,0,"2025-06-21 18:00:00","2025-06-21 18:00:00",,"0","approved",
327,"Mutton Curry","mutton-curry","images/mutton-curry.jpg","","","","Traditional Bengali mutton curry with rich gravy","1 kg mutton cut into pieces||3 large onions||6 cloves garlic||2 inch ginger||4 green chilies||2 tsp red chili powder||1 tsp turmeric||2 tsp coriander powder||1 tsp cumin powder||1 tsp garam masala||5 tbsp mustard oil||3 bay leaves||1 cinnamon stick||4 green cardamom||3 tomatoes chopped||2 cups water||Salt to taste||Fresh cilantro","Heat mustard oil in heavy bottom pot||Add whole spices and fry for 30 seconds||Add sliced onions and cook until deep golden||Add ginger-garlic paste and cook for 2 minutes||Add mutton pieces and brown on all sides||Add all dry spices and mix well||Add chopped tomatoes and cook until soft||Add green chilies and salt||Add water and bring to boil||Cover and simmer for 1.5-2 hours until tender||Stir occasionally and add water if needed||Cook until gravy is thick||Garnish with cilantro and serve hot","Slow cooking is essential for tender mutton. Don't rush the process","mutton-curry,traditional,bengali,slow-cooked,gravy","30 mins","135 mins","165 mins",6,"Medium",4.6,39,"dinner","Bangladeshi","",450,26.8,12.6,32.4,3.4,7.2,720.5,"published",320,64,1,0,"2025-06-21 18:00:00","2025-06-21 18:00:00",,"0","approved",
318,"Kichuri with Bhaja","kichuri-with-bhaja","images/kichuri-bhaja.jpg","","","","Traditional Bengali rice and lentil dish with fried vegetables","1 cup basmati rice||1/2 cup moong dal||1 medium onion sliced||2 potatoes cubed||1 eggplant cubed||4 green chilies||1 tsp turmeric||1 tsp cumin seeds||2 bay leaves||1 inch ginger||4 tbsp mustard oil||Salt to taste","Wash rice and dal together||Heat oil, add cumin and bay leaves||Fry vegetables separately until golden||In same oil, add ginger and chilies||Add rice-dal mixture with turmeric||Add 4 cups water and salt||Cook covered for 25 minutes||Serve hot with fried vegetables","Add ghee on top for extra richness. Serve with pickles and papad","kichuri,bengali,comfort-food,traditional","20 mins","35 mins","55 mins",4,"Medium",4.9,45,"breakfast","Bengali","vegetarian",320,12.5,48.2,8.7,6.1,3.2,450.8,"published",234,89,2,1,"2025-06-21 08:00:00","2025-06-21 08:00:00",,"0","approved",

319,"Paratha with Omelet","paratha-omelet","images/paratha-omelet.jpg","","","","Flaky layered bread with spiced scrambled eggs","2 cups all-purpose flour||4 eggs||1 medium onion chopped||2 green chilies||1 tsp red chili powder||1/2 tsp turmeric||Fresh cilantro||4 tbsp oil||2 tbsp ghee||Salt to taste","Make dough with flour, salt, and water||Rest for 30 minutes||Roll paratha with ghee layers||Cook on tawa until golden||Beat eggs with spices and onions||Scramble eggs in oil||Serve hot paratha with omelet","Make parathas ahead and reheat. Add cheese to omelet for variation","paratha,omelet,protein,morning-meal","25 mins","20 mins","45 mins",3,"Medium",4.8,67,"breakfast","Bengali","",380,18.4,42.1,16.8,2.9,4.1,520.3,"published",445,123,3,0,"2025-06-21 08:15:00","2025-06-21 08:15:00",,"0","approved",

320,"Panta Bhat with Ilish","panta-bhat-ilish","images/panta-ilish.jpg","","","","Fermented rice with hilsa fish curry - Bengali delicacy","2 cups cooked rice||300g hilsa fish||1 large onion||4 green chilies||1 tsp turmeric||1 tsp red chili powder||1 tsp panch phoron||2 tbsp mustard oil||Salt to taste||Water for soaking","Soak cooked rice in water overnight||Clean and cut hilsa fish||Heat oil, add panch phoron||Fry fish pieces until golden||Add onions and spices||Cook fish curry for 15 minutes||Serve panta bhat with fish curry","Traditional Bengali New Year breakfast. Add raw onions and green chilies on side","panta-bhat,hilsa,traditional,bengali-new-year","12 hours","25 mins","12 hours 25 mins",4,"Easy",4.9,78,"breakfast","Bengali","",290,22.8,35.4,8.9,1.8,2.1,380.5,"published",567,201,4,1,"2025-06-21 08:30:00","2025-06-21 08:30:00",,"0","approved",

321,"Luchi with Aloo Dum","luchi-aloo-dum","images/luchi-aloo-dum.jpg","","","","Deep-fried bread with spiced potato curry","2 cups all-purpose flour||500g small potatoes||2 bay leaves||1 tsp cumin seeds||1 tsp garam masala||1 tsp red chili powder||1 tsp turmeric||2 tbsp ghee||Oil for frying||Salt to taste","Make soft dough with flour and ghee||Rest for 45 minutes||Boil potatoes until tender||Heat oil, add whole spices||Add potatoes with all spices||Cook covered for 20 minutes||Roll and fry luchis||Serve hot together","Luchis should puff up while frying. Keep oil temperature moderate","luchi,aloo-dum,weekend-breakfast,special","30 mins","40 mins","70 mins",4,"Hard",4.7,89,"breakfast","Bengali","vegetarian",420,8.9,58.7,16.8,4.2,5.1,480.6,"published",334,145,2,1,"2025-06-21 08:45:00","2025-06-21 08:45:00",,"0","approved",

322,"Doi Chira","doi-chira","images/doi-chira.jpg","","","","Flattened rice with yogurt and jaggery - cooling breakfast","2 cups thick poha||1 cup thick yogurt||3 tbsp jaggery||1/4 cup milk||2 tbsp roasted peanuts||1 banana sliced||1 tsp cardamom powder||Pinch of salt","Wash poha and drain well||Mix yogurt with jaggery and milk||Add cardamom and salt||Soak poha in yogurt mixture||Let it rest for 15 minutes||Garnish with banana and peanuts||Serve chilled","Perfect for summer mornings. Add more fruits as desired","doi-chira,yogurt,healthy,summer-breakfast","5 mins","0 mins","20 mins",3,"Easy",4.6,34,"breakfast","Bengali","vegetarian",280,8.2,52.1,5.4,3.8,18.2,180.3,"published",289,67,5,0,"2025-06-21 09:00:00","2025-06-21 09:00:00",,"0","approved",

323,"Sutki Bhorta with Rice","sutki-bhorta-rice","images/sutki-bhorta.jpg","","","","Dried fish mash with steamed rice - rustic breakfast","1 cup basmati rice||100g dried fish||4 green chilies||1 medium onion||3 cloves garlic||1 inch ginger||2 tbsp mustard oil||1 tsp turmeric||Salt to taste","Cook rice until fluffy||Clean and soak dried fish||Pound fish with chilies in mortar||Heat oil, fry onions until golden||Add ginger-garlic paste||Add fish mixture and turmeric||Cook for 10 minutes||Serve with hot rice","Authentic village-style breakfast. Adjust chilies to taste","sutki,bhorta,traditional,village-style","15 mins","25 mins","40 mins",3,"Medium",4.5,23,"breakfast","Bengali","",310,18.7,45.2,6.8,2.1,1.9,680.4,"published",156,45,6,0,"2025-06-21 09:15:00","2025-06-21 09:15:00",,"0","approved",

324,"Kheer with Puri","kheer-puri","images/kheer-puri.jpg","","","","Sweet rice pudding with crispy fried bread","1 cup basmati rice||1 liter full-fat milk||1/2 cup sugar||1/4 cup almonds||1/4 cup raisins||1 tsp cardamom||2 cups flour||Oil for frying||2 tbsp ghee","Boil rice in milk until soft||Cook for 1 hour stirring frequently||Add sugar and cardamom||Garnish with nuts and raisins||Make dough for puris||Roll small puris and deep fry||Serve kheer with hot puris","Traditional festival breakfast. Cook kheer on low heat for best texture","kheer,puri,festival,sweet-breakfast","20 mins","90 mins","110 mins",5,"Hard",4.8,156,"breakfast","Bengali","vegetarian",450,12.4,68.9,14.7,2.8,28.5,320.1,"published",678,234,"1",1,"2025-06-21 09:30:00","2025-06-21 09:30:00",,"0","approved",

325,"Muri Ghonto","muri-ghonto","images/muri-ghonto.jpg","","","","Fish head curry with rice - traditional Bengali breakfast","1 large fish head||2 cups rice||1 cup mixed vegetables||2 bay leaves||1 tsp panch phoron||1 tsp turmeric||1 tsp red chili powder||3 tbsp mustard oil||Salt to taste","Clean fish head thoroughly||Heat oil, fry fish head||Remove and fry vegetables||Add whole spices and ground spices||Add fish head back||Add water and cook covered||Add rice and cook together||Simmer for 25 minutes","Sunday special breakfast. Use rohu or katla fish head","muri-ghonto,fish-head,sunday-special,traditional","25 mins","45 mins","70 mins",4,"Hard",4.9,67,"breakfast","Bengali","",380,24.6,42.8,12.4,3.2,4.1,520.7,"published",445,167,"2",1,"2025-06-21 09:45:00","2025-06-21 09:45:00",,"0","approved",

326,"Chitoi Pitha","chitoi-pitha","images/chitoi-pitha.jpg","","","","Traditional rice pancakes with coconut jaggery","2 cups rice flour||1 cup grated coconut||1/2 cup jaggery||1/4 cup milk||1 tsp cardamom||Pinch of salt||Oil for cooking","Make batter with rice flour and water||Rest for 30 minutes||Heat special chitoi pan||Pour batter to make thin pancakes||Cook until edges lift||Mix coconut with jaggery||Serve hot with coconut filling","Need special chitoi pan or non-stick pan. Winter breakfast specialty","chitoi-pitha,winter-special,coconut,traditional","20 mins","30 mins","50 mins",4,"Medium",4.7,89,"breakfast","Bengali","vegetarian",320,6.8,58.4,8.9,4.1,22.3,180.5,"published",345,123,3,0,"2025-06-21 10:00:00","2025-06-21 10:00:00",,"0","approved",

327,"Begun Bhaja with Panta","begun-bhaja-panta","images/begun-bhaja-panta.jpg","","","","Fried eggplant with fermented rice - rustic breakfast","2 cups cooked rice||2 large eggplants||1 tsp turmeric||1 tsp red chili powder||1/2 tsp salt||4 tbsp mustard oil||4 green chilies||1 onion sliced","Soak rice in water overnight||Slice eggplants thick||Marinate with turmeric and salt||Heat oil in pan||Fry eggplant slices until golden||Serve panta bhat with hot bhaja||Garnish with chilies and onions","Traditional monsoon breakfast. Serve with raw chilies and onions","begun-bhaja,panta-bhat,monsoon,rustic","12 hours","20 mins","12 hours 20 mins",3,"Easy",4.4,45,"breakfast","Bengali","vegan",280,5.2,48.6,8.7,6.2,3.4,420.3,"published",234,78,4,0,"2025-06-21 10:15:00","2025-06-21 10:15:00",,"0","approved",

328,"Halwa Puri","halwa-puri","images/halwa-puri.jpg","","","","Sweet semolina pudding with fried bread","1 cup semolina||2 cups flour||1 cup sugar||2 cups milk||1/4 cup ghee||1/4 cup almonds||1/4 cup pistachios||1 tsp cardamom||Oil for frying||Pinch of salt","Roast semolina until golden||Add milk gradually||Cook stirring continuously||Add sugar and cardamom||Cook until thick||Garnish with nuts||Make puri dough||Roll and fry puris||Serve hot together","Weekend special breakfast. Cook halwa on low heat to avoid lumps","halwa-puri,weekend-special,sweet,festive","15 mins","45 mins","60 mins",4,"Medium",4.8,123,"breakfast","Bengali","vegetarian",520,13.7,72.8,20.4,3.2,35.6,280.9,"published",567,189,5,1,"2025-06-21 10:30:00","2025-06-21 10:30:00",,"0","approved",

329,"Daler Bora with Payesh","daler-bora-payesh","images/daler-bora-payesh.jpg","","","","Lentil fritters with rice pudding - festival breakfast","1 cup urad dal||1 cup rice||1 liter milk||1/2 cup sugar||1 inch ginger||4 green chilies||1 tsp cumin seeds||Oil for frying||1 tsp cardamom","Soak dal for 4 hours||Grind to smooth paste||Add chilies and ginger||Heat oil and fry boras||Boil rice in milk||Cook until creamy||Add sugar and cardamom||Serve boras with payesh","Durga Puja special breakfast. Dal should be ground without water","daler-bora,payesh,festival,durga-puja","4 hours","50 mins","4 hours 50 mins",5,"Hard",4.9,167,"breakfast","Bengali","vegetarian",480,16.8,65.4,18.9,4.7,28.1,380.6,"published",678,245,1,1,"2025-06-21 10:45:00","2025-06-21 10:45:00",,"0","approved",

330,"Shorshe Ilish with Rice","shorshe-ilish-rice","images/shorshe-ilish.jpg","","","","Hilsa fish in mustard sauce with steamed rice","2 cups basmati rice||400g hilsa fish||3 tbsp mustard seeds||4 green chilies||1 tsp turmeric||1 tsp kalonji||3 tbsp mustard oil||Salt to taste","Cook rice until fluffy||Soak mustard seeds for 30 minutes||Grind to smooth paste||Marinate fish with turmeric||Heat oil, add kalonji||Fry fish lightly||Add mustard paste and chilies||Cook covered for 15 minutes||Serve with rice","Signature Bengali dish. Don't overcook the fish","shorshe-ilish,mustard-fish,signature-bengali,premium","20 mins","30 mins","50 mins",4,"Medium",4.9,234,"breakfast","Bengali","",420,28.9,38.7,16.8,2.1,3.4,480.7,"published",789,312,2,1,"2025-06-21 11:00:00","2025-06-21 11:00:00",,"0","approved",

331,"Mishti Doi with Moa","mishti-doi-moa","images/mishti-doi-moa.jpg","","","","Sweet yogurt with rice flakes balls - winter breakfast","2 cups thick yogurt||1/2 cup condensed milk||2 cups puffed rice||1/2 cup jaggery||1/4 cup ghee||1 tsp cardamom||2 tbsp coconut||1/4 cup milk powder","Mix yogurt with condensed milk||Set in earthen pots||Keep in warm place overnight||Roast puffed rice with ghee||Add jaggery and mix well||Shape into balls||Serve mishti doi with moa","Winter morning specialty. Set doi in clay pots for best taste","mishti-doi,moa,winter-breakfast,sweet","12 hours","20 mins","12 hours 20 mins",4,"Medium",4.6,89,"breakfast","Bengali","vegetarian",380,12.4,58.7,12.8,2.1,32.4,220.5,"published",456,167,3,0,"2025-06-21 11:15:00","2025-06-21 11:15:00",,"0","approved",

332,"Chingri Malai Curry with Luchi","chingri-malai-luchi","images/chingri-malai-luchi.jpg","","","","Prawns in coconut milk with fried bread - luxury breakfast","2 cups flour||500g large prawns||1 cup coconut milk||2 bay leaves||1 tsp cumin seeds||1 tsp red chili powder||1 inch ginger||3 tbsp ghee||Oil for frying||Salt to taste","Clean and devein prawns||Marinate with turmeric and salt||Make luchi dough with ghee||Heat oil, fry prawns||Add whole spices||Pour coconut milk||Simmer for 15 minutes||Roll and fry luchis||Serve hot together","Special occasion breakfast. Use fresh coconut milk for best taste","chingri-malai,luchi,luxury-breakfast,special-occasion","25 mins","35 mins","60 mins",4,"Hard",4.9,156,"breakfast","Bengali","",520,32.8,42.6,22.4,2.8,4.7,580.9,"published",678,234,4,1,"2025-06-21 11:30:00","2025-06-21 11:30:00",,"0","approved",

333,"Bhapa Pitha","bhapa-pitha","images/bhapa-pitha.jpg","","","","Steamed rice cakes with coconut jaggery filling","2 cups rice flour||1 cup grated coconut||1/2 cup jaggery||1/4 cup khoya||1 tsp cardamom||Pinch of salt||Banana leaves||1 cup hot water","Mix rice flour with hot water||Knead into smooth dough||Mix coconut with jaggery and khoya||Make small dumplings with filling||Wrap in banana leaves||Steam for 20 minutes||Serve hot","Winter pitha festival special. Banana leaves give authentic flavor","bhapa-pitha,steamed,winter-festival,coconut-filling","30 mins","25 mins","55 mins",6,"Medium",4.7,123,"breakfast","Bengali","vegetarian",290,5.8,52.4,7.9,3.2,18.6,120.3,"published",445,189,5,1,"2025-06-21 11:45:00","2025-06-21 11:45:00",,"0","approved",

334,"Mutton Curry with Paratha","mutton-curry-paratha","images/mutton-curry-paratha.jpg","","","","Spiced goat curry with layered bread - weekend breakfast","500g mutton||2 cups flour||2 bay leaves||1 tsp cumin seeds||1 tsp garam masala||1 tsp red chili powder||1 inch ginger||4 tbsp ghee||1 large onion||Salt to taste","Marinate mutton with spices||Cook in pressure cooker||Make paratha dough with ghee||Rest for 45 minutes||Fry onions until golden||Add mutton with marinade||Cook until thick gravy||Roll layered parathas||Cook on tawa||Serve hot","Weekend special breakfast. Marinate mutton overnight for best taste","mutton-curry,paratha,weekend-special,non-vegetarian","45 mins","90 mins","135 mins",4,"Hard",4.8,89,"breakfast","Bengali","",680,42.6,48.9,28.7,3.1,5.8,720.4,"published",567,201,6,1,"2025-06-21 12:00:00","2025-06-21 12:00:00",,"0","approved",

335,"Nimki with Tea","nimki-tea","images/nimki-tea.jpg","","","","Crispy savory crackers with spiced tea","2 cups flour||1 tsp ajwain||1/2 tsp red chili powder||4 tbsp oil||2 cups water||2 tsp tea leaves||1 inch ginger||4 green cardamom||1 inch cinnamon||Salt to taste","Make stiff dough with flour and oil||Add ajwain and chili powder||Roll thin and cut diamond shapes||Deep fry until golden||Store in airtight container||Boil water with whole spices||Add tea leaves and milk||Serve nimki with hot tea","Perfect morning snack with tea. Nimki stays crispy for days","nimki,tea,crispy-snack,morning-tea","20 mins","25 mins","45 mins",4,"Medium",4.5,67,"breakfast","Bengali","vegetarian",320,8.4,42.7,12.8,2.4,3.1,480.6,"published",334,123,1,0,"2025-06-21 12:15:00","2025-06-21 12:15:00",,"0","approved",

336,"Fish Fry with Panta Bhat","fish-fry-panta","images/fish-fry-panta.jpg","","","","Crispy fried fish with fermented rice","2 cups cooked rice||4 pieces rohu fish||1 tsp turmeric||1 tsp red chili powder||1/2 tsp garam masala||3 tbsp mustard oil||1 tsp ginger-garlic paste||Salt to taste||4 green chilies||1 onion sliced","Soak cooked rice overnight||Marinate fish with all spices||Rest for 30 minutes||Heat oil in pan||Fry fish until golden and crispy||Serve panta bhat with hot fish fry||Garnish with chilies and onions","Traditional summer breakfast. Fish should be well-marinated","fish-fry,panta-bhat,summer-breakfast,crispy","12 hours","20 mins","12 hours 20 mins",3,"Medium",4.6,78,"breakfast","Bengali","",350,26.8,38.4,12.7,1.9,2.8,520.5,"published",389,145,2,0,"2025-06-21 12:30:00","2025-06-21 12:30:00",,"0","approved",

337,"Jhal Muri","jhal-muri","images/jhal-muri.jpg","","","","Spicy puffed rice mix - street food breakfast","3 cups puffed rice||1 cucumber diced||1 tomato diced||1 boiled potato||2 green chilies||1 tsp mustard oil||1 tsp tamarind water||1/2 tsp chaat masala||Fresh cilantro||Salt to taste","Mix puffed rice in large bowl||Add diced vegetables||Chop chilies finely||Add mustard oil and tamarind||Sprinkle chaat masala||Mix everything well||Garnish with cilantro||Serve immediately","Popular street breakfast. Serve immediately after mixing","jhal-muri,street-food,spicy-mix,quick-breakfast","0 mins","10 mins","10 mins",2,"Easy",4.4,156,"breakfast","Bengali","vegan",180,4.2,32.8,4.6,3.8,4.2,380.7,"published",567,189,3,0,"2025-06-21 12:45:00","2025-06-21 12:45:00",,"0","approved",

338,"Ruti with Dal","ruti-dal","images/ruti-dal.jpg","","","","Whole wheat flatbread with spiced lentil curry","2 cups whole wheat flour||1 cup masoor dal||1 medium onion||2 green chilies||1 tsp turmeric||1 tsp cumin seeds||2 tbsp oil||1 tsp ginger paste||Salt to taste||2 cups water","Make dough with wheat flour||Rest for 30 minutes||Wash and boil dal||Heat oil, add cumin seeds||Fry onions until golden||Add ginger and chilies||Add boiled dal with spices||Cook until thick||Roll thin rutis||Cook on dry tawa||Serve hot","Healthy breakfast option. Ruti should be thin and soft","ruti,dal,healthy-breakfast,whole-wheat","20 mins","30 mins","50 mins",4,"Medium",4.5,89,"breakfast","Bengali","vegetarian",290,12.8,48.6,6.4,8.2,2.1,420.3,"published",445,167,4,0,"2025-06-21 13:00:00","2025-06-21 13:00:00",,"0","approved",

339,"Aloo Chop with Puri","aloo-chop-puri","images/aloo-chop-puri.jpg","","","","Spiced potato cutlets with fried bread","4 large potatoes||2 cups flour||1 tsp red chili powder||1 tsp garam masala||1 egg||1 cup breadcrumbs||Oil for frying||2 green chilies||1 tsp ginger paste||Salt to taste","Boil and mash potatoes||Add spices and chilies||Shape into cutlets||Dip in beaten egg||Coat with breadcrumbs||Deep fry until golden||Make puri dough||Roll small puris||Fry until puffed||Serve hot together","Evening tiffin or breakfast snack. Chill cutlets before frying","aloo-chop,puri,snack,tiffin","25 mins","30 mins","55 mins",4,"Medium",4.6,123,"breakfast","Bengali","vegetarian",420,8.9,58.7,16.8,4.2,3.1,520.6,"published",378,145,5,0,"2025-06-21 13:15:00","2025-06-21 13:15:00",,"0","approved",

340,"Sandesh with Payesh","sandesh-payesh","images/sandesh-payesh.jpg","","","","Bengali sweets with rice pudding - festival breakfast","2 liters full fat milk||1 cup rice||1/2 cup sugar||2 tbsp lemon juice||1 tsp cardamom||1/4 cup pistachios||2 tbsp ghee||Pinch of saffron","Heat milk, add lemon juice||Strain to make chenna||Knead chenna until smooth||Cook with sugar until thick||Shape into sandesh||Boil rice in remaining milk||Cook until creamy||Add sugar and cardamom||Serve together","Festival special breakfast. Don't overcook chenna","sandesh,payesh,festival-breakfast,bengali-sweets","20 mins","80 mins","100 mins",6,"Hard",4.9,189,"breakfast","Bengali","vegetarian",520,16.4,68.9,20.7,1.8,42.3,280.5,"published",678,267,6,1,"2025-06-21 13:30:00","2025-06-21 13:30:00",,"0","approved",

341,"Dhokar Dalna with Rice","dhokar-dalna-rice","images/dhokar-dalna.jpg","","","","Steamed lentil cakes in curry with rice","2 cups rice||1 cup chana dal||2 bay leaves||1 tsp cumin seeds||1 tsp turmeric||1 tsp red chili powder||1 tsp garam masala||3 tbsp oil||1 inch ginger||2 green chilies||Salt to taste","Soak dal for 4 hours||Grind to smooth paste||Steam in greased pan||Cut into diamond shapes||Fry lightly||Heat oil, add whole spices||Add tomatoes and spices||Add dhoka pieces||Simmer in gravy||Serve with rice","Weekend special breakfast. Steam dhoka properly to avoid breaking","dhokar-dalna,lentil-cakes,weekend-special,curry","4 hours","50 mins","4 hours 50 mins",4,"Hard",4.7,67,"breakfast","Bengali","vegetarian",380,14.2,58.4,12.6,6.8,4.2,480.7,"published",456,189,1,0,"2025-06-21 13:45:00","2025-06-21 13:45:00",,"0","approved",

